SOURCEID,SAMPLEID,LONWGS84,LATWGS84,UHDICM,LHDICM,ORCDRC,BLD
Alterra_3704,3704_5,4.804665611,52.5858662,130,150,4.060324826,NA
Alterra_3705,3705_1,4.754387228,52.57293679,0,22,143.8515081,NA
Alterra_3705,3705_2,4.754387228,52.57293679,22,32,203.5962877,NA
Alterra_3705,3705_3,4.754387228,52.57293679,32,45,14.50116009,NA
Alterra_3705,3705_4,4.754387228,52.57293679,45,65,4.060324826,NA
Alterra_3705,3705_5,4.754387228,52.57293679,65,90,4.060324826,NA
Alterra_3705,3705_6,4.754387228,52.57293679,90,120,2.320185615,NA
Alterra_3707,3707_1,4.726090352,52.56631171,5,18,93.387471,NA
Alterra_3707,3707_2,4.726090352,52.56631171,18,27,77.14617169,NA
Alterra_3707,3707_3,4.726090352,52.56631171,27,43,117.74942,NA
Alterra_3707,3707_6,4.726090352,52.56631171,100,120,4.64037123,NA
Alterra_3710,3710_1,4.772102018,52.51910513,5,15,80.04640371,NA
Alterra_3710,3710_2,4.772102018,52.51910513,15,29,48.14385151,NA
Alterra_3712,3712_1,5.006814784,52.65426877,0,10,151.9721578,NA
Alterra_3712,3712_2,5.006814784,52.65426877,10,20,117.74942,NA
Alterra_3712,3712_3,5.006814784,52.65426877,20,40,84.10672854,NA
Alterra_3712,3712_4,5.006814784,52.65426877,40,60,18.56148492,NA
Alterra_3712,3712_5,5.006814784,52.65426877,60,80,13.34106729,NA
Alterra_3712,3712_6,5.006814784,52.65426877,85,115,17.40139211,NA
Alterra_3712,3712_7,5.006814784,52.65426877,125,175,16.2412993,NA
Alterra_3712,3712_8,5.006814784,52.65426877,175,225,16.82134571,NA
Alterra_3712,3712_9,5.006814784,52.65426877,225,275,12.76102088,NA
Alterra_3760,3760_1,7.026110561,53.26509027,5,15,31.9025522,NA
Alterra_3760,3760_2,7.026110561,53.26509027,20,30,7.540603248,NA
Alterra_3760,3760_4,7.026110561,53.26509027,45,55,6.960556845,NA
Alterra_3760,3760_5,7.026110561,53.26509027,90,110,29.58236659,NA
Alterra_3763,3763_1,4.899574822,52.71633762,10,15,11.60092807,NA
Alterra_3763,3763_2,4.899574822,52.71633762,32,37,1.160092807,NA
Alterra_3763,3763_3,4.899574822,52.71633762,52,57,2.320185615,NA
Alterra_3763,3763_4,4.899574822,52.71633762,78,83,2.900232019,NA
Alterra_3783,3783_1,4.919132019,52.83221171,10,25,6.380510441,NA
Alterra_3783,3783_2,4.919132019,52.83221171,37,45,0,NA
Alterra_3783,3783_3,4.919132019,52.83221171,50,65,2.900232019,NA
Alterra_3783,3783_4,4.919132019,52.83221171,100,120,13.34106729,NA
Alterra_3783,3783_6,4.919132019,52.83221171,150,170,1.740139211,NA
Alterra_3788,3788_1,4.701269449,52.81062279,2,8,6.380510441,NA
Alterra_3788,3788_2,4.701269449,52.81062279,8,14,1.160092807,NA
Alterra_3788,3788_3,4.701269449,52.81062279,20,40,1.160092807,NA
Alterra_3788,3788_4,4.701269449,52.81062279,45,60,0,NA
Alterra_3788,3788_5,4.701269449,52.81062279,70,100,0,NA
Alterra_3789,3789_1,4.686989526,52.81323586,2,8,4.64037123,NA
Alterra_3789,3789_2,4.686989526,52.81323586,45,75,0.580046404,NA
Alterra_3789,3789_3,4.686989526,52.81323586,120,140,0,NA
Alterra_3791,3791_1,4.868078122,52.75170302,10,15,11.02088167,NA
Alterra_3791,3791_2,4.868078122,52.75170302,23,28,8.700696056,NA
Alterra_3791,3791_3,4.868078122,52.75170302,35,40,5.220417633,NA
Alterra_3791,3791_4,4.868078122,52.75170302,47,52,4.060324826,NA
Alterra_3791,3791_5,4.868078122,52.75170302,68,73,4.64037123,NA
Alterra_3832,3832_1,6.971578738,53.01453729,3,9,143.8515081,0.668
Alterra_3832,3832_2,6.971578738,53.01453729,11,17,372.9698376,0.331
Alterra_3832,3832_3,6.971578738,53.01453729,23,29,517.4013921,0.161
Alterra_3832,3832_4,6.971578738,53.01453729,34,40,67.86542923,0.658
Alterra_3832,3832_5,6.971578738,53.01453729,46,52,31.3225058,1.327
Alterra_3832,3832_6,6.971578738,53.01453729,63,69,9.860788863,1.587
Alterra_3832,3832_7,6.971578738,53.01453729,83,89,3.480278422,1.689
Alterra_3841,3841_1,7.107531819,53.06442864,5,18,2.320185615,NA
Alterra_3841,3841_2,7.107531819,53.06442864,18,26,40.60324826,NA
Alterra_3841,3841_3,7.107531819,53.06442864,26,36,9.860788863,NA
Alterra_3841,3841_4,7.107531819,53.06442864,36,55,5.220417633,NA
Alterra_3841,3841_6,7.107531819,53.06442864,82,160,0.580046404,NA
Alterra_3841,3841_7,7.107531819,53.06442864,160,435,0.580046404,NA
Alterra_3850,3850_1,6.99455103,52.98286351,0,12,132.8306265,NA
Alterra_3850,3850_2,6.99455103,52.98286351,12,42,501.1600928,NA
Alterra_3850,3850_3,6.99455103,52.98286351,42,55,548.7238979,NA
Alterra_3850,3850_5,6.99455103,52.98286351,60,65,27.84222738,NA
Alterra_3850,3850_6,6.99455103,52.98286351,65,100,16.2412993,NA
Alterra_3851,3851_1,7.017820621,53.00573679,0,25,69.02552204,NA
Alterra_3851,3851_6,7.017820621,53.00573679,140,220,235.4988399,NA
Alterra_3851,3851_7,7.017820621,53.00573679,220,250,152.5522042,NA
Alterra_3851,3851_8,7.017820621,53.00573679,250,400,0.580046404,NA
Alterra_3853,3853_1,7.015899532,52.95839717,0,24,50.46403712,NA
Alterra_3853,3853_4,7.015899532,52.95839717,38,50,21.46171694,NA
Alterra_3853,3853_7,7.015899532,52.95839717,85,120,1.740139211,NA
Alterra_3861,3861_1,6.996224256,53.13482088,0,17,138.6310905,NA
Alterra_3861,3861_2,6.996224256,53.13482088,17,30,477.9582367,NA
Alterra_3861,3861_3,6.996224256,53.13482088,30,87,486.0788863,NA
Alterra_3861,3861_4,6.996224256,53.13482088,90,100,44.08352668,NA
Alterra_3861,3861_5,6.996224256,53.13482088,100,120,249.4199536,NA
Alterra_3861,3861_6,6.996224256,53.13482088,120,135,23.20185615,NA
Alterra_3861,3861_7,6.996224256,53.13482088,135,400,0,NA
Alterra_3861,3861_8,6.996224256,53.13482088,400,520,0.580046404,NA
Alterra_3879,3879_1,6.783291914,52.89402521,12,17,75.98607889,NA
Alterra_3879,3879_2,6.783291914,52.89402521,30,35,5.800464037,NA
Alterra_3879,3879_3,6.783291914,52.89402521,65,70,2.320185615,NA
Alterra_3895,3895_3,6.601060143,52.76439615,20,30,66.12529002,NA
Alterra_3895,3895_4,6.601060143,52.76439615,30,60,5.800464037,NA
Alterra_3895,3895_5,6.601060143,52.76439615,60,90,1.740139211,NA
Alterra_3895,3895_8,6.601060143,52.76439615,115,140,0.580046404,NA
Alterra_3909,3909_1,6.497507686,52.71530102,0,22,40.60324826,NA
Alterra_3909,3909_2,6.497507686,52.71530102,22,45,67.28538283,NA
Alterra_3909,3909_5,6.497507686,52.71530102,90,100,216.937355,NA
Alterra_3909,3909_6,6.497507686,52.71530102,100,110,21.46171694,NA
Alterra_3909,3909_8,6.497507686,52.71530102,115,125,24.94199536,NA
Alterra_3928,3928_1,5.417647461,52.86516276,5,14,53.36426914,NA
Alterra_3928,3928_2,5.417647461,52.86516276,15,30,17.98143852,NA
Alterra_3928,3928_3,5.417647461,52.86516276,30,60,16.82134571,NA
Alterra_3932,3932_1,5.552718172,52.84959481,0,20,26.10208817,NA
Alterra_3932,3932_2,5.552718172,52.84959481,20,46,20.88167053,NA
Alterra_3932,3932_3,5.552718172,52.84959481,46,73,25.52204176,NA
Alterra_3932,3932_5,5.552718172,52.84959481,90,105,17.98143852,NA
Alterra_3934,3934_1,5.522462363,52.90597823,5,12,93.9675174,NA
Alterra_3934,3934_2,5.522462363,52.90597823,13,23,89.90719258,NA
Alterra_3934,3934_7,5.522462363,52.90597823,70,100,5.220417633,NA
Alterra_3937,3937_1,5.722627866,52.91960227,5,18,31.3225058,NA
Alterra_3937,3937_3,5.722627866,52.91960227,22,35,9.860788863,NA
Alterra_3937,3937_4,5.722627866,52.91960227,35,57,4.060324826,NA
Alterra_3937,3937_6,5.722627866,52.91960227,70,90,2.320185615,NA
Alterra_3939,3939_1,5.633221953,52.77909027,0,25,8.700696056,NA
Alterra_3939,3939_2,5.633221953,52.77909027,25,35,8.120649652,NA
Alterra_3939,3939_3,5.633221953,52.77909027,35,42,8.120649652,NA
Alterra_3939,3939_4,5.633221953,52.77909027,42,52,8.700696056,NA
Alterra_3939,3939_5,5.633221953,52.77909027,52,57,2.320185615,NA
Alterra_3939,3939_6,5.633221953,52.77909027,57,59,8.700696056,NA
Alterra_3939,3939_7,5.633221953,52.77909027,89,124,233.1786543,NA
Alterra_3949,3949_1,5.06223553,52.77395916,10,25,16.82134571,NA
Alterra_3949,3949_2,5.06223553,52.77395916,33,40,5.220417633,NA
Alterra_3949,3949_3,5.06223553,52.77395916,45,50,8.120649652,0.888
Alterra_3949,3949_4,5.06223553,52.77395916,55,65,5.220417633,NA
Alterra_3949,3949_5,5.06223553,52.77395916,70,80,3.480278422,NA
Alterra_3949,3949_6,5.06223553,52.77395916,90,100,4.64037123,NA
Alterra_3949,3949_7,5.06223553,52.77395916,110,120,4.64037123,NA
Alterra_3949,3949_8,5.06223553,52.77395916,140,160,6.380510441,NA
Alterra_3977,3977_1,6.894209004,52.95361296,0,15,160.0928074,NA
Alterra_3977,3977_5,6.894209004,52.95361296,70,80,35.38283063,NA
Alterra_3977,3977_7,6.894209004,52.95361296,120,300,0.580046404,NA
Alterra_3977,3977_8,6.894209004,52.95361296,300,400,0,NA
Alterra_3978,3978_1,6.855667914,53.00666995,0,10,193.7354988,NA
Alterra_3978,3978_3,6.855667914,53.00666995,40,50,520.3016241,NA
Alterra_3978,3978_5,6.855667914,53.00666995,110,120,101.5081206,NA
Alterra_3978,3978_6,6.855667914,53.00666995,130,145,80.62645012,NA
Alterra_3978,3978_7,6.855667914,53.00666995,240,290,176.9141531,NA
Alterra_3989,3989_1,6.678488335,53.0234536,2,14,41.76334107,NA
Alterra_3989,3989_3,6.678488335,53.0234536,30,40,10.44083527,NA
Alterra_3989,3989_4,6.678488335,53.0234536,60,70,1.160092807,NA
Alterra_3989,3989_5,6.678488335,53.0234536,110,120,0.580046404,NA
Alterra_4000,4000_1,6.745289144,53.12444745,14,20,66.70533643,1.102
Alterra_4000,4000_2,6.745289144,53.12444745,33,39,516.2412993,0.286
Alterra_4000,4000_3,6.745289144,53.12444745,43,49,116.0092807,0.974
Alterra_4000,4000_4,6.745289144,53.12444745,53,59,41.76334107,1.326
Alterra_4000,4000_5,6.745289144,53.12444745,64,70,27.26218097,1.586
Alterra_4000,4000_6,6.745289144,53.12444745,75,81,8.120649652,1.72
Alterra_4000,4000_7,6.745289144,53.12444745,94,100,2.900232019,1.683
Alterra_4007,4007_1,6.825723772,53.10364709,0,15,96.86774942,NA
Alterra_4007,4007_2,6.825723772,53.10364709,20,25,544.0835267,NA
Alterra_4007,4007_5,6.825723772,53.10364709,60,90,7.540603248,NA
Alterra_4007,4007_6,6.825723772,53.10364709,250,350,0,NA
Alterra_4007,4007_7,6.825723772,53.10364709,350,400,0,NA
Alterra_4009,4009_1,6.869092907,53.06177683,0,15,125.2900232,NA
Alterra_4009,4009_5,6.869092907,53.06177683,65,100,4.060324826,NA
Alterra_4009,4009_7,6.869092907,53.06177683,160,200,1.160092807,NA
Alterra_4010,4010_1,6.892028346,53.08216151,0,15,62.6450116,NA
Alterra_4010,4010_4,6.892028346,53.08216151,80,100,2.900232019,NA
Alterra_4010,4010_5,6.892028346,53.08216151,300,360,0.580046404,NA
Alterra_4012,4012_1,6.52466676,52.98915761,0,20,28.42227378,NA
Alterra_4012,4012_3,6.52466676,52.98915761,25,40,9.280742459,NA
Alterra_4012,4012_4,6.52466676,52.98915761,40,55,8.120649652,NA
Alterra_4012,4012_5,6.52466676,52.98915761,55,70,5.800464037,NA
Alterra_4012,4012_6,6.52466676,52.98915761,70,90,3.480278422,NA
Alterra_4012,4012_7,6.52466676,52.98915761,90,100,0.580046404,NA
Alterra_4012,4012_8,6.52466676,52.98915761,140,150,0.580046404,NA
Alterra_4014,4014_1,6.574607186,52.95272359,5,20,176.9141531,0.53
Alterra_4014,4014_2,6.574607186,52.95272359,30,40,176.9141531,NA
Alterra_4014,4014_3,6.574607186,52.95272359,50,70,0,1.71
Alterra_4014,4014_5,6.574607186,52.95272359,80,95,0.580046404,1.86
Alterra_4020,4020_1,6.799565746,53.11663021,0,12,56.26450116,NA
Alterra_4020,4020_4,6.799565746,53.11663021,30,35,287.7030162,NA
Alterra_4020,4020_5,6.799565746,53.11663021,40,50,113.1090487,NA
Alterra_4020,4020_6,6.799565746,53.11663021,55,70,6.960556845,NA
Alterra_4026,4026_1,6.583107166,52.70647245,0,15,114.2691415,NA
Alterra_4026,4026_2,6.583107166,52.70647245,15,35,551.6241299,NA
Alterra_4026,4026_6,6.583107166,52.70647245,55,68,38.86310905,NA
Alterra_4026,4026_9,6.583107166,52.70647245,100,180,2.320185615,NA
Alterra_4051,4051_3,6.58322027,52.83818447,10,20,5.800464037,NA
Alterra_4051,4051_5,6.58322027,52.83818447,25,30,42.92343387,NA
Alterra_4051,4051_6,6.58322027,52.83818447,30,40,20.30162413,NA
Alterra_4051,4051_7,6.58322027,52.83818447,40,55,12.18097448,NA
Alterra_4051,4051_8,6.58322027,52.83818447,55,70,5.800464037,NA
Alterra_4080,4080_1,6.271976118,52.77111519,5,15,24.36194896,NA
Alterra_4080,4080_2,6.271976118,52.77111519,20,30,15.0812065,NA
Alterra_4080,4080_3,6.271976118,52.77111519,40,50,0.580046404,NA
Alterra_4080,4080_4,6.271976118,52.77111519,70,80,1.160092807,NA
Alterra_4096,4096_1,6.14266682,52.7785212,10,30,19.14153132,NA
Alterra_4096,4096_2,6.14266682,52.7785212,45,60,8.120649652,NA
Alterra_4096,4096_4,6.14266682,52.7785212,80,100,1.740139211,NA
Alterra_4106,4106_1,6.016989194,52.79915802,20,40,13.34106729,NA
Alterra_4106,4106_3,6.016989194,52.79915802,55,65,1.740139211,NA
Alterra_4106,4106_4,6.016989194,52.79915802,80,100,0,NA
Alterra_4113,4113_1,6.198357867,52.82466299,5,15,45.82366589,NA
Alterra_4113,4113_2,6.198357867,52.82466299,20,30,469.837587,NA
Alterra_4113,4113_4,6.198357867,52.82466299,33,38,19.72157773,1.3
Alterra_4113,4113_5,6.198357867,52.82466299,40,47,7.540603248,NA
Alterra_4113,4113_7,6.198357867,52.82466299,65,75,4.64037123,NA
Alterra_4113,4113_8,6.198357867,52.82466299,95,105,3.480278422,NA
Alterra_4119,4119_2,5.826802773,52.82607306,5,14,48.72389791,NA
Alterra_4119,4119_3,5.826802773,52.82607306,14,23,28.42227378,NA
Alterra_4119,4119_4,5.826802773,52.82607306,23,28,258.1206497,NA
Alterra_4120,4120_1,5.76097671,52.84894403,5,16,51.62412993,NA
Alterra_4120,4120_2,5.76097671,52.84894403,16,30,20.30162413,NA
Alterra_4120,4120_3,5.76097671,52.84894403,30,42,437.3549884,NA
Alterra_4126,4126_1,6.703094195,52.73792182,0,20,24.94199536,NA
Alterra_4126,4126_2,6.703094195,52.73792182,20,40,21.46171694,NA
Alterra_4126,4126_4,6.703094195,52.73792182,50,80,5.220417633,NA
Alterra_4135,4135_2,6.140821028,53.33770694,8,25,19.14153132,NA
Alterra_4135,4135_4,6.140821028,53.33770694,35,50,2.900232019,NA
Alterra_4135,4135_5,6.140821028,53.33770694,60,80,0,NA
Alterra_4136,4136_1,6.196272914,53.2926879,0,20,48.14385151,NA
Alterra_4136,4136_2,6.196272914,53.2926879,20,45,6.380510441,NA
Alterra_4136,4136_3,6.196272914,53.2926879,45,60,4.060324826,NA
Alterra_4136,4136_4,6.196272914,53.2926879,60,100,5.220417633,NA
Alterra_4138,4138_1,6.306165265,53.36486163,5,25,6.380510441,NA
Alterra_4138,4138_4,6.306165265,53.36486163,40,50,1.160092807,NA
Alterra_4138,4138_5,6.306165265,53.36486163,65,85,1.160092807,NA
Alterra_4152,4152_1,5.439981071,52.30031361,0,30,16.2412993,NA
Alterra_4152,4152_2,5.439981071,52.30031361,30,60,49.88399072,NA
Alterra_4152,4152_3,5.439981071,52.30031361,60,120,74.82598608,NA
Alterra_4154,4154_1,5.531278869,52.42471563,15,23,13.92111369,NA
Alterra_4154,4154_2,5.531278869,52.42471563,30,38,12.18097448,NA
Alterra_4154,4154_3,5.531278869,52.42471563,45,53,27.26218097,NA
Alterra_4157,4157_1,6.993208853,52.23610715,0,25,18.56148492,NA
Alterra_4157,4157_2,6.993208853,52.23610715,30,50,5.220417633,NA
Alterra_4157,4157_4,6.993208853,52.23610715,90,120,1.160092807,NA
Alterra_4165,4165_1,6.262014422,52.36813854,0,35,1.740139211,NA
Alterra_4165,4165_4,6.262014422,52.36813854,60,95,4.060324826,NA
Alterra_4165,4165_5,6.262014422,52.36813854,95,130,1.740139211,NA
Alterra_4176,4176_1,5.814845172,52.55884268,-2,0,341.0672854,NA
Alterra_4176,4176_3,5.814845172,52.55884268,0,10,23.78190255,NA
Alterra_4176,4176_4,5.814845172,52.55884268,10,30,5.800464037,NA
Alterra_4182,4182_2,4.522320506,52.29581492,-3,0,400.2320186,NA
Alterra_4182,4182_4,4.522320506,52.29581492,0,10,24.36194896,NA
Alterra_4182,4182_5,4.522320506,52.29581492,10,30,12.18097448,NA
Alterra_4183,4183_1,4.565129478,52.35903663,-6,-1,475.638051,NA
Alterra_4183,4183_2,4.565129478,52.35903663,-1,0,327.7262181,NA
Alterra_4183,4183_4,4.565129478,52.35903663,0,10,12.76102088,NA
Alterra_4183,4183_5,4.565129478,52.35903663,10,30,3.480278422,NA
Alterra_4185,4185_2,5.974652856,52.3784075,-2,0,248.8399072,NA
Alterra_4185,4185_3,5.974652856,52.3784075,10,30,12.76102088,NA
Alterra_4187,4187_2,5.798256875,52.36117635,-1,0,301.0440835,NA
Alterra_4187,4187_3,5.798256875,52.36117635,0,10,17.98143852,NA
Alterra_4187,4187_5,5.798256875,52.36117635,10,30,7.540603248,NA
Alterra_4189,4189_1,5.846765054,51.37227578,-4,0,247.099768,NA
Alterra_4189,4189_2,5.846765054,51.37227578,10,30,26.68213457,NA
Alterra_4197,4197_1,6.851477578,53.30239472,5,20,18.56148492,NA
Alterra_4197,4197_2,6.851477578,53.30239472,20,35,0.580046404,NA
Alterra_4197,4197_3,6.851477578,53.30239472,35,45,40.02320186,NA
Alterra_4197,4197_4,6.851477578,53.30239472,45,60,103.8283063,NA
Alterra_4197,4197_5,6.851477578,53.30239472,60,75,56.26450116,NA
Alterra_4205,4205_1,6.902947817,53.32197645,0,20,11.02088167,NA
Alterra_4205,4205_2,6.902947817,53.32197645,20,25,11.02088167,NA
Alterra_4207,4207_3,6.621139151,53.19790826,10,25,31.3225058,NA
Alterra_4207,4207_4,6.621139151,53.19790826,26,40,16.82134571,NA
Alterra_4207,4207_6,6.621139151,53.19790826,45,55,22.04176334,NA
Alterra_4207,4207_8,6.621139151,53.19790826,60,70,4.060324826,NA
Alterra_4207,4207_9,6.621139151,53.19790826,80,95,2.900232019,NA
Alterra_4208,4208_2,6.594967902,53.16101527,10,20,81.78654292,NA
Alterra_4208,4208_4,6.594967902,53.16101527,25,50,296.9837587,NA
Alterra_4208,4208_5,6.594967902,53.16101527,60,70,371.2296984,NA
Alterra_4214,4214_1,6.787255401,53.32967022,5,20,6.960556845,NA
Alterra_4214,4214_2,6.787255401,53.32967022,30,40,0.580046404,NA
Alterra_4214,4214_3,6.787255401,53.32967022,45,53,0,NA
Alterra_4214,4214_5,6.787255401,53.32967022,65,75,0.580046404,NA
Alterra_4214,4214_7,6.787255401,53.32967022,105,120,1.740139211,NA
Alterra_4215,4215_1,6.663808854,53.27712687,5,25,17.98143852,NA
Alterra_4215,4215_2,6.663808854,53.27712687,30,40,0,NA
Alterra_4215,4215_3,6.663808854,53.27712687,50,60,0,NA
Alterra_4215,4215_4,6.663808854,53.27712687,80,90,6.380510441,NA
Alterra_4216,4216_1,6.703007445,53.26951468,5,15,36.54292343,NA
Alterra_4216,4216_3,6.703007445,53.26951468,20,30,24.94199536,NA
Alterra_4216,4216_4,6.703007445,53.26951468,30,40,49.30394432,NA
Alterra_4216,4216_5,6.703007445,53.26951468,45,55,24.36194896,NA
Alterra_4216,4216_6,6.703007445,53.26951468,65,75,55.68445476,NA
Alterra_4217,4217_1,6.66438173,53.31167315,5,20,8.120649652,NA
Alterra_4217,4217_2,6.66438173,53.31167315,25,35,0.580046404,NA
Alterra_4217,4217_4,6.66438173,53.31167315,45,60,1.740139211,NA
Alterra_4217,4217_5,6.66438173,53.31167315,75,90,0.580046404,NA
Alterra_4222,4222_1,6.637773971,53.3254772,0,20,20.30162413,NA
Alterra_4222,4222_2,6.637773971,53.3254772,20,30,11.02088167,NA
Alterra_4222,4222_4,6.637773971,53.3254772,40,50,4.64037123,NA
Alterra_4222,4222_7,6.637773971,53.3254772,80,90,4.060324826,NA
Alterra_4223,4223_1,6.534117877,53.30790979,5,25,22.04176334,NA
Alterra_4223,4223_2,6.534117877,53.30790979,28,33,15.0812065,NA
Alterra_4223,4223_3,6.534117877,53.30790979,40,45,9.860788863,NA
Alterra_4223,4223_4,6.534117877,53.30790979,70,80,5.800464037,NA
Alterra_4223,4223_5,6.534117877,53.30790979,90,100,5.220417633,NA
Alterra_4225,4225_1,6.61797285,53.28119983,10,20,16.2412993,NA
Alterra_4225,4225_3,6.61797285,53.28119983,25,35,4.060324826,NA
Alterra_4225,4225_4,6.61797285,53.28119983,40,65,5.800464037,NA
Alterra_4226,4226_1,6.591669389,53.35407439,0,15,13.34106729,NA
Alterra_4226,4226_3,6.591669389,53.35407439,30,37,5.220417633,NA
Alterra_4226,4226_4,6.591669389,53.35407439,50,60,1.740139211,NA
Alterra_4226,4226_5,6.591669389,53.35407439,85,95,2.900232019,NA
Alterra_4229,4229_1,6.371186356,53.2684235,5,15,27.84222738,NA
Alterra_4229,4229_2,6.371186356,53.2684235,30,40,12.76102088,NA
Alterra_4229,4229_3,6.371186356,53.2684235,65,80,6.380510441,NA
Alterra_4230,4230_3,6.432431054,53.21331525,10,20,26.10208817,NA
Alterra_4230,4230_4,6.432431054,53.21331525,30,45,8.700696056,NA
Alterra_4230,4230_6,6.432431054,53.21331525,60,80,479.1183295,NA
Alterra_4233,4233_1,6.388228346,53.18889027,10,20,22.62180974,NA
Alterra_4233,4233_2,6.388228346,53.18889027,35,45,1.740139211,NA
Alterra_4233,4233_3,6.388228346,53.18889027,60,70,5.800464037,NA
Alterra_4233,4233_4,6.388228346,53.18889027,100,120,58.58468677,NA
Alterra_4233,4233_5,6.388228346,53.18889027,120,130,2.900232019,NA
Alterra_4234,4234_2,6.463486807,53.21003028,10,20,59.16473318,NA
Alterra_4234,4234_3,6.463486807,53.21003028,20,30,17.98143852,NA
Alterra_4234,4234_5,6.463486807,53.21003028,45,60,218.0974478,NA
Alterra_4235,4235_2,6.521381954,53.22868272,10,15,48.14385151,NA
Alterra_4235,4235_3,6.521381954,53.22868272,25,40,13.92111369,NA
Alterra_4235,4235_6,6.521381954,53.22868272,60,70,1.160092807,NA
Alterra_4236,4236_2,6.578360088,53.24484533,10,20,25.52204176,NA
Alterra_4236,4236_4,6.578360088,53.24484533,30,50,8.120649652,NA
Alterra_4236,4236_6,6.578360088,53.24484533,60,80,7.540603248,NA
Alterra_4247,4247_1,6.419192745,53.36416964,5,20,13.92111369,NA
Alterra_4247,4247_3,6.419192745,53.36416964,35,55,4.64037123,NA
Alterra_4247,4247_4,6.419192745,53.36416964,55,75,1.740139211,NA
Alterra_4247,4247_5,6.419192745,53.36416964,90,110,3.480278422,NA
Alterra_4249,4249_1,6.382366909,53.32426867,5,25,12.18097448,NA
Alterra_4249,4249_3,6.382366909,53.32426867,35,45,8.700696056,NA
Alterra_4249,4249_4,6.382366909,53.32426867,55,65,7.540603248,NA
Alterra_4249,4249_5,6.382366909,53.32426867,80,90,6.380510441,NA
Alterra_4250,4250_2,6.470050968,53.28981327,10,25,13.34106729,NA
Alterra_4250,4250_3,6.470050968,53.28981327,30,50,2.320185615,NA
Alterra_4250,4250_6,6.470050968,53.28981327,80,100,0,NA
Alterra_4259,4259_1,6.32089002,53.26455677,0,10,35.96287703,NA
Alterra_4259,4259_2,6.32089002,53.26455677,20,50,6.960556845,NA
Alterra_4259,4259_3,6.32089002,53.26455677,70,90,8.700696056,NA
Alterra_4268,4268_1,6.575247774,53.05804485,5,20,24.36194896,NA
Alterra_4268,4268_3,6.575247774,53.05804485,30,40,1.160092807,NA
Alterra_4268,4268_4,6.575247774,53.05804485,40,50,1.160092807,NA
Alterra_4268,4268_5,6.575247774,53.05804485,60,90,0.580046404,NA
Alterra_4268,4268_6,6.575247774,53.05804485,150,170,0.580046404,NA
Alterra_4279,4279_1,6.527460121,53.05597545,25,30,28.42227378,NA
Alterra_4279,4279_2,6.527460121,53.05597545,34,44,9.860788863,NA
Alterra_4279,4279_3,6.527460121,53.05597545,55,65,12.18097448,NA
Alterra_4286,4286_1,6.557767186,53.12894272,10,25,48.72389791,1.5
Alterra_4286,4286_2,6.557767186,53.12894272,31,40,1.160092807,1.5
Alterra_4286,4286_3,6.557767186,53.12894272,50,70,0.580046404,1.5
Alterra_4286,4286_4,6.557767186,53.12894272,84,94,0.580046404,1.5
Alterra_4286,4286_5,6.557767186,53.12894272,94,105,0.580046404,1.5
Alterra_4286,4286_6,6.557767186,53.12894272,105,120,0.580046404,NA
Alterra_4286,4286_8,6.557767186,53.12894272,150,180,0,NA
Alterra_4299,4299_1,6.425412084,53.15478552,5,25,60.32482599,NA
Alterra_4299,4299_2,6.425412084,53.15478552,30,45,5.220417633,NA
Alterra_4299,4299_3,6.425412084,53.15478552,45,60,0.580046404,NA
Alterra_4299,4299_4,6.425412084,53.15478552,60,75,0.580046404,NA
Alterra_4299,4299_5,6.425412084,53.15478552,80,100,0.580046404,NA
Alterra_4304,4304_1,6.304273055,53.12782625,5,22,53.36426914,NA
Alterra_4304,4304_3,6.304273055,53.12782625,28,40,17.98143852,NA
Alterra_4304,4304_4,6.304273055,53.12782625,40,61,25.52204176,NA
Alterra_4304,4304_7,6.304273055,53.12782625,100,120,0,NA
Alterra_4306,4306_1,6.31891918,53.10371965,0,22,40.02320186,NA
Alterra_4306,4306_4,6.31891918,53.10371965,35,50,15.0812065,NA
Alterra_4306,4306_6,6.31891918,53.10371965,100,120,1.740139211,NA
Alterra_4306,4306_7,6.31891918,53.10371965,160,180,0,NA
Alterra_4311,4311_1,6.073727091,52.95179929,5,35,17.40139211,NA
Alterra_4311,4311_2,6.073727091,52.95179929,46,55,1.740139211,NA
Alterra_4311,4311_3,6.073727091,52.95179929,55,70,4.64037123,NA
Alterra_4311,4311_4,6.073727091,52.95179929,100,120,8.700696056,NA
Alterra_4316,4316_1,6.282272522,53.20913779,5,10,38.28306265,1.262
Alterra_4316,4316_2,6.282272522,53.20913779,27,32,9.280742459,1.598
Alterra_4316,4316_3,6.282272522,53.20913779,50,55,1.740139211,1.743
Alterra_4316,4316_4,6.282272522,53.20913779,70,75,0,1.789
Alterra_4334,4334_1,5.527241381,53.23656635,0,30,9.860788863,NA
Alterra_4334,4334_2,5.527241381,53.23656635,40,60,2.900232019,NA
Alterra_4334,4334_3,5.527241381,53.23656635,65,80,1.740139211,NA
Alterra_4335,4335_1,5.502971043,53.17782656,5,10,61.48491879,NA
Alterra_4335,4335_3,5.502971043,53.17782656,20,35,2.900232019,NA
Alterra_4335,4335_4,5.502971043,53.17782656,95,105,5.800464037,NA
Alterra_4336,4336_1,5.584908651,53.23792283,0,30,11.60092807,NA
Alterra_4336,4336_2,5.584908651,53.23792283,40,60,4.64037123,NA
